# FAO production data is used to scale Net Exports (FAO Exports - FAO Imports) at the Region level
# such that Global Production equals Consumption (Production - Net Exports).
GCAM_region_ID,GCAM_commodity,year,Prod_bm3,NetExp_bm3,Cons_bm3
22,Forest,1975,0.016434679,-6.548284227097037e-5,0.01650016184227097
22,Forest,1976,0.0166853816,-7.964280184186157e-5,0.016765024401841862
22,Forest,1977,0.0169436952,-9.266602748829803e-5,0.0170363612274883
22,Forest,1978,0.0172036634,-9.070957576938835e-5,0.017294372975769388
22,Forest,1979,0.017478200200000002,-8.014791963751114e-5,0.017558348119637513
22,Forest,1980,0.017819756000000003,-7.087416524662396e-5,0.017890630165246627
22,Forest,1981,0.0182055386,-5.373118434859325e-5,0.018259269784348595
22,Forest,1982,0.0186586584,-4.2186487760022956e-5,0.018700844887760023
22,Forest,1983,0.0191829084,-3.327571376137567e-5,0.019216184113761376
22,Forest,1984,0.019704207600000002,-3.505550448385311e-5,0.019739263104483856
22,Forest,1985,0.020190613600000004,-3.561098128308099e-5,0.020226224581283085
22,Forest,1986,0.020635886600000004,-4.1278348144848515e-5,0.020677164948144852
22,Forest,1987,0.0211294364,-4.9173926610114604e-5,0.021178610326610114
22,Forest,1988,0.0217930702,-6.184670723131253e-5,0.021854916907231313
22,Forest,1989,0.0224089394,-8.350994541299686e-5,0.022492449345412998
22,Forest,1990,0.023047534,-9.756831835229865e-5,0.0231451023183523
22,Forest,1991,0.0236152632,-1.0651160343723778e-4,0.023721774803437238
22,Forest,1992,0.024026376800000002,-1.0835199244439014e-4,0.024134728792444392
22,Forest,1993,0.0241377156,-1.1037342051622642e-4,0.024248089020516228
22,Forest,1994,0.0251759172,-1.8086598141455953e-4,0.02535678318141456
22,Forest,1995,0.026504911800000003,-2.9421531295557857e-4,0.02679912711295558
22,Forest,1996,0.0280360612,-3.829667279226824e-4,0.028419027927922683
22,Forest,1997,0.029791741200000003,-4.649254589566623e-4,0.030256666658956665
22,Forest,1998,0.0316602,-5.206800650268684e-4,0.03218088006502687
22,Forest,1999,0.032921200000000005,-4.749478765060794e-4,0.033396147876506084
22,Forest,2000,0.0338066,-3.739339933230834e-4,0.03418053399332308
22,Forest,2001,0.034495200000000004,-2.989510257973074e-4,0.03479415102579731
22,Forest,2002,0.0338422,-2.3483453594875386e-4,0.03407703453594876
